"station","lon","lat","year","month","time","pm10"
"DESL008",7.00214,49.63239,2002,8,20,9.17
"DESL008",7.00214,49.63239,2002,9,21,9.67
"DESL008",7.00214,49.63239,2002,10,22,8.33
"DESL008",7.00214,49.63239,2002,11,23,6.04
"DESL008",7.00214,49.63239,2002,12,24,10.9
"DEBW103",8.75383,49.46481,2001,1,1,13.56
"DEBW103",8.75383,49.46481,2001,2,2,15.5
"DEBW103",8.75383,49.46481,2001,3,3,12.17
"DEBW103",8.75383,49.46481,2001,4,4,11.85
"DEBW103",8.75383,49.46481,2001,5,5,17.24
"DEBW103",8.75383,49.46481,2001,6,6,14.38
"DEBW103",8.75383,49.46481,2001,7,7,14.25
"DEBW103",8.75383,49.46481,2001,8,8,16.49
"DEBW103",8.75383,49.46481,2001,9,9,12.01
"DEBW103",8.75383,49.46481,2001,10,10,18.93
"DEBW103",8.75383,49.46481,2001,11,11,12.48
"DEBW103",8.75383,49.46481,2001,12,12,11.12
"DEBW103",8.75383,49.46481,2005,1,49,15.92
"DEBW103",8.75383,49.46481,2005,2,50,24.05
"DEBW103",8.75383,49.46481,2005,3,51,26.47
"DEBW103",8.75383,49.46481,2005,4,52,21.96
"DEBW103",8.75383,49.46481,2005,5,53,17.9
"DEBW103",8.75383,49.46481,2005,6,54,18.63
"DEBW103",8.75383,49.46481,2005,7,55,15.6
"DEBW103",8.75383,49.46481,2005,8,56,17.55
"DEBW103",8.75383,49.46481,2005,9,57,22.37
"DEBW103",8.75383,49.46481,2005,10,58,26.69
"DEBW103",8.75383,49.46481,2005,11,59,15.18
"DEBW103",8.75383,49.46481,2005,12,60,16.17
"DENI058",7.21398,53.7153,2001,1,1,33.85
"DENI058",7.21398,53.7153,2001,2,2,32.97
"DENI058",7.21398,53.7153,2001,3,3,39.7
"DENI058",7.21398,53.7153,2001,4,4,31.34
"DENI058",7.21398,53.7153,2001,5,5,28.91
"DENI058",7.21398,53.7153,2001,6,6,27.28
"DENI058",7.21398,53.7153,2001,7,7,35.71
"DENI058",7.21398,53.7153,2001,8,8,43.9
"DENI058",7.21398,53.7153,2001,9,9,35.58
"DENI058",7.21398,53.7153,2001,10,10,44.39
"DENI058",7.21398,53.7153,2001,11,11,32.69
"DENI058",7.21398,53.7153,2001,12,12,27.26
"DENI058",7.21398,53.7153,2002,1,13,36.61
"DENI058",7.21398,53.7153,2002,2,14,28.22
"DENI058",7.21398,53.7153,2002,3,15,40.54
"DENI058",7.21398,53.7153,2002,4,16,41.18
"DENI058",7.21398,53.7153,2002,5,17,23.5
"DENI058",7.21398,53.7153,2002,6,18,24.41
"DENI058",7.21398,53.7153,2002,7,19,29.53
"DENI058",7.21398,53.7153,2002,8,20,33.34
"DENI058",7.21398,53.7153,2002,9,21,28.09
"DENI058",7.21398,53.7153,2002,10,22,24.02
"DENI058",7.21398,53.7153,2002,11,23,22.19
"DENI058",7.21398,53.7153,2002,12,24,33.73
"DENI058",7.21398,53.7153,2003,1,25,27.05
"DENI058",7.21398,53.7153,2003,2,26,55.92
"DENI058",7.21398,53.7153,2003,3,27,48.5
"DENI058",7.21398,53.7153,2003,4,28,41.47
"DENI058",7.21398,53.7153,2003,5,29,17.91
"DENI058",7.21398,53.7153,2003,6,30,23.53
"DENI058",7.21398,53.7153,2003,7,31,24.28
"DENI058",7.21398,53.7153,2003,8,32,27.81
"DENI058",7.21398,53.7153,2003,9,33,32.93
"DENI058",7.21398,53.7153,2003,10,34,29.12
"DENI058",7.21398,53.7153,2003,11,35,28.34
"DENI058",7.21398,53.7153,2003,12,36,25.72
"DENI058",7.21398,53.7153,2004,1,37,20.69
"DENI058",7.21398,53.7153,2004,2,38,25.47
"DENI058",7.21398,53.7153,2004,3,39,24.75
"DENI058",7.21398,53.7153,2004,4,40,20.87
"DENI058",7.21398,53.7153,2004,5,41,16.74
"DENI058",7.21398,53.7153,2004,6,42,14.27
"DENI058",7.21398,53.7153,2004,7,43,13.07
"DENI058",7.21398,53.7153,2004,8,44,17.9
"DENI058",7.21398,53.7153,2004,9,45,21.37
"DENI058",7.21398,53.7153,2004,10,46,13.46
"DENI058",7.21398,53.7153,2004,11,47,20.24
"DENI058",7.21398,53.7153,2004,12,48,24.2
"DENI058",7.21398,53.7153,2005,1,49,31.85
"DENI058",7.21398,53.7153,2005,2,50,38.78
"DENI058",7.21398,53.7153,2005,3,51,36.38
"DENI058",7.21398,53.7153,2005,4,52,28.06
"DENI058",7.21398,53.7153,2005,5,53,22.33
"DENI058",7.21398,53.7153,2005,6,54,20.19
"DENI058",7.21398,53.7153,2005,7,55,19.44
"DENI058",7.21398,53.7153,2005,8,56,22.51
"DENI058",7.21398,53.7153,2005,9,57,27.28
"DENI058",7.21398,53.7153,2005,10,58,36.51
"DENI058",7.21398,53.7153,2005,11,59,20.43
"DENI058",7.21398,53.7153,2005,12,60,34.08
"DEBB056",12.73419,52.68995,2002,1,13,24.38
"DEBB056",12.73419,52.68995,2002,2,14,12.62
"DEBB056",12.73419,52.68995,2002,3,15,21.32
"DEBB056",12.73419,52.68995,2002,4,16,25.77
"DEBB056",12.73419,52.68995,2002,5,17,20.06
"DEBB056",12.73419,52.68995,2002,6,18,16.39
"DEBB056",12.73419,52.68995,2002,7,19,17.87
"DEBB056",12.73419,52.68995,2002,8,20,24.32
"DEBB056",12.73419,52.68995,2002,9,21,15.25
"DEBB056",12.73419,52.68995,2002,10,22,11.87
"DEBB056",12.73419,52.68995,2002,11,23,22.28
"DEBB056",12.73419,52.68995,2002,12,24,38.23
"DERP017",7.82652,49.27026,2001,1,1,10.39
"DERP017",7.82652,49.27026,2001,2,2,9.85
"DERP017",7.82652,49.27026,2001,3,3,10.18
"DERP017",7.82652,49.27026,2001,4,4,10.15
"DERP017",7.82652,49.27026,2001,5,5,18.84
"DERP017",7.82652,49.27026,2001,6,6,14.49
"DERP017",7.82652,49.27026,2001,7,7,15.67
"DERP017",7.82652,49.27026,2001,8,8,16.33
"DERP017",7.82652,49.27026,2001,9,9,10.95
"DERP017",7.82652,49.27026,2001,10,10,18.33
"DERP017",7.82652,49.27026,2001,11,11,11.26
"DERP017",7.82652,49.27026,2001,12,12,9.03
"DERP017",7.82652,49.27026,2002,1,13,12.3
"DERP017",7.82652,49.27026,2002,2,14,10.63
"DERP017",7.82652,49.27026,2002,3,15,17.34
"DERP017",7.82652,49.27026,2002,4,16,22.75
"DERP017",7.82652,49.27026,2002,5,17,11.62
"DERP017",7.82652,49.27026,2002,6,18,16.62
"DERP017",7.82652,49.27026,2002,7,19,15.16
"DERP017",7.82652,49.27026,2002,8,20,17.13
"DERP017",7.82652,49.27026,2002,9,21,13.31
"DERP017",7.82652,49.27026,2002,10,22,13.32
"DERP017",7.82652,49.27026,2002,11,23,8.77
"DERP017",7.82652,49.27026,2002,12,24,15.42
"DERP017",7.82652,49.27026,2003,1,25,11.14
"DERP017",7.82652,49.27026,2003,2,26,24.36
"DERP017",7.82652,49.27026,2003,3,27,23.55
"DERP017",7.82652,49.27026,2003,4,28,19.53
"DERP017",7.82652,49.27026,2003,5,29,14.09
"DERP017",7.82652,49.27026,2003,6,30,20.78
"DERP017",7.82652,49.27026,2003,7,31,14.77
"DERP017",7.82652,49.27026,2003,8,32,21.88
"DERP017",7.82652,49.27026,2003,9,33,15.23
"DERP017",7.82652,49.27026,2003,10,34,14.78
"DERP017",7.82652,49.27026,2003,11,35,12.71
"DERP017",7.82652,49.27026,2003,12,36,11.55
"DERP017",7.82652,49.27026,2004,1,37,9.59
"DERP017",7.82652,49.27026,2004,2,38,17.75
"DERP017",7.82652,49.27026,2004,3,39,22.65
"DERP017",7.82652,49.27026,2004,4,40,13.85
"DERP017",7.82652,49.27026,2004,5,41,13.92
"DERP017",7.82652,49.27026,2004,6,42,12.89
"DERP017",7.82652,49.27026,2004,7,43,13.42
"DERP017",7.82652,49.27026,2004,8,44,14.19
"DERP017",7.82652,49.27026,2004,9,45,13.04
"DERP017",7.82652,49.27026,2004,10,46,11.89
"DERP017",7.82652,49.27026,2004,11,47,10.41
"DERP017",7.82652,49.27026,2004,12,48,13.71
"DERP017",7.82652,49.27026,2005,1,49,11.54
"DERP017",7.82652,49.27026,2005,2,50,17.63
"DERP017",7.82652,49.27026,2005,3,51,16.22
"DERP017",7.82652,49.27026,2005,4,52,14.3
"DERP017",7.82652,49.27026,2005,5,53,11.97
"DERP017",7.82652,49.27026,2005,6,54,14.19
"DERP017",7.82652,49.27026,2005,7,55,12.31
"DERP017",7.82652,49.27026,2005,8,56,12.66
"DERP017",7.82652,49.27026,2005,9,57,15.87
"DERP017",7.82652,49.27026,2005,10,58,17.46
"DERP017",7.82652,49.27026,2005,11,59,9.23
"DERP017",7.82652,49.27026,2005,12,60,8.21
"DEUB041",11.1112,47.89884,2001,9,9,5.15
"DEUB041",11.1112,47.89884,2001,10,10,8.74
"DEUB041",11.1112,47.89884,2001,11,11,7.12
"DEUB041",11.1112,47.89884,2001,12,12,12.86
"DEUB041",11.1112,47.89884,2003,1,25,13.29
"DEUB041",11.1112,47.89884,2003,2,26,30.25
"DEUB041",11.1112,47.89884,2003,3,27,14.13
"DEUB041",11.1112,47.89884,2003,4,28,18.29
"DEUB041",11.1112,47.89884,2003,5,29,19.58
"DEUB041",11.1112,47.89884,2003,6,30,19.83
"DEUB041",11.1112,47.89884,2003,7,31,15.79
"DEUB041",11.1112,47.89884,2003,8,32,21.29
"DEUB041",11.1112,47.89884,2003,9,33,14.2
"DEUB041",11.1112,47.89884,2003,10,34,16.49
"DEUB041",11.1112,47.89884,2003,11,35,13.73
"DEUB041",11.1112,47.89884,2003,12,36,13.14
"DEUB041",11.1112,47.89884,2004,1,37,11.39
"DEUB041",11.1112,47.89884,2004,2,38,17.21
"DEUB041",11.1112,47.89884,2004,3,39,25.52
"DEUB041",11.1112,47.89884,2004,4,40,16.5
"DEUB041",11.1112,47.89884,2004,5,41,15.56
"DEUB041",11.1112,47.89884,2004,6,42,13.26
"DEUB041",11.1112,47.89884,2004,7,43,15.86
"DEUB041",11.1112,47.89884,2004,8,44,16.36
"DEUB041",11.1112,47.89884,2004,9,45,14.35
"DEUB041",11.1112,47.89884,2004,10,46,14.42
"DEUB041",11.1112,47.89884,2004,11,47,13.85
"DEUB017",12.06214,50.30661,2001,9,9,11.8
"DEUB017",12.06214,50.30661,2001,10,10,12.83
"DEUB017",12.06214,50.30661,2001,11,11,10.84
"DEUB017",12.06214,50.30661,2001,12,12,13.22
"DEUB017",12.06214,50.30661,2002,1,13,13.39
"DEUB017",12.06214,50.30661,2002,2,14,11.75
"DEUB017",12.06214,50.30661,2002,3,15,14.42
"DEUB017",12.06214,50.30661,2002,4,16,19.36
"DEUB017",12.06214,50.30661,2002,5,17,12.75
"DEUB017",12.06214,50.30661,2002,6,18,14.56
"DEUB017",12.06214,50.30661,2002,7,19,16.08
"DEUB017",12.06214,50.30661,2002,8,20,19.03
"DEUB017",12.06214,50.30661,2002,9,21,13.16
"DEUB017",12.06214,50.30661,2002,10,22,11.2
"DEUB017",12.06214,50.30661,2002,11,23,11.1
"DEUB017",12.06214,50.30661,2002,12,24,20.2
"DEUB017",12.06214,50.30661,2003,1,25,16.71
"DEUB017",12.06214,50.30661,2003,2,26,28.85
"DEUB017",12.06214,50.30661,2003,3,27,24.89
"DEUB017",12.06214,50.30661,2003,4,28,21.68
"DEUB017",12.06214,50.30661,2003,5,29,12.55
"DEUB017",12.06214,50.30661,2003,6,30,16.18
"DEUB017",12.06214,50.30661,2003,7,31,13.79
"DEUB017",12.06214,50.30661,2003,8,32,19.76
"DEUB017",12.06214,50.30661,2003,9,33,13.66
"DEUB017",12.06214,50.30661,2003,10,34,12.64
"DEUB017",12.06214,50.30661,2003,11,35,12.94
"DEUB017",12.06214,50.30661,2003,12,36,12.38
"DEUB017",12.06214,50.30661,2004,1,37,11.41
"DEUB017",12.06214,50.30661,2004,2,38,13.93
"DEUB017",12.06214,50.30661,2004,3,39,17.38
"DEUB017",12.06214,50.30661,2004,4,40,15.65
"DEUB017",12.06214,50.30661,2004,5,41,10.33
"DEUB017",12.06214,50.30661,2004,6,42,12.47
"DEUB017",12.06214,50.30661,2004,7,43,13.64
"DEUB017",12.06214,50.30661,2004,8,44,13.46
"DEUB017",12.06214,50.30661,2004,9,45,12.47
"DEUB017",12.06214,50.30661,2004,10,46,10.08
"DEUB017",12.06214,50.30661,2004,11,47,9.47
"DEUB017",12.06214,50.30661,2004,12,48,15.72
"DEHE043",8.5168,49.82516,2001,1,1,26.04
"DEHE043",8.5168,49.82516,2001,2,2,19.78
"DEHE043",8.5168,49.82516,2001,3,3,16.2
"DEHE043",8.5168,49.82516,2001,4,4,15.67
"DEHE043",8.5168,49.82516,2001,5,5,25.78
"DEHE043",8.5168,49.82516,2001,6,6,15.85
"DEHE043",8.5168,49.82516,2001,7,7,38.52
"DEHE043",8.5168,49.82516,2001,8,8,35.19
"DEHE043",8.5168,49.82516,2001,9,9,23.68
"DEHE043",8.5168,49.82516,2001,10,10,34.98
"DEHE043",8.5168,49.82516,2001,11,11,28.38
"DEHE043",8.5168,49.82516,2001,12,12,20.69
"DEHE043",8.5168,49.82516,2002,1,13,45.63
"DEHE043",8.5168,49.82516,2002,2,14,18.76
"DEHE043",8.5168,49.82516,2002,3,15,31.35
"DEHE043",8.5168,49.82516,2002,4,16,35.61
"DEHE043",8.5168,49.82516,2002,5,17,23.75
"DEHE043",8.5168,49.82516,2002,6,18,32.67
"DEHE043",8.5168,49.82516,2002,7,19,36.55
"DEHE043",8.5168,49.82516,2002,8,20,37.15
"DEHE043",8.5168,49.82516,2002,9,21,23.76
"DEHE043",8.5168,49.82516,2002,10,22,20.63
"DEHE043",8.5168,49.82516,2002,11,23,19.58
"DEHE043",8.5168,49.82516,2002,12,24,27.79
"DEHE043",8.5168,49.82516,2003,1,25,21.9
"DEHE043",8.5168,49.82516,2003,2,26,39.34
"DEHE043",8.5168,49.82516,2003,3,27,32.29
"DEHE043",8.5168,49.82516,2003,4,28,28.5
"DEHE043",8.5168,49.82516,2003,5,29,22.65
"DEHE043",8.5168,49.82516,2003,6,30,28.78
"DEHE043",8.5168,49.82516,2003,7,31,25.6
"DEHE043",8.5168,49.82516,2003,8,32,36.94
"DEHE043",8.5168,49.82516,2003,9,33,24.38
"DEHE043",8.5168,49.82516,2003,10,34,20.81
"DEHE043",8.5168,49.82516,2003,11,35,24.25
"DEHE043",8.5168,49.82516,2003,12,36,22.08
"DEHE043",8.5168,49.82516,2004,1,37,18.77
"DEHE043",8.5168,49.82516,2004,2,38,25.62
"DEHE043",8.5168,49.82516,2004,3,39,24.75
"DEHE043",8.5168,49.82516,2004,4,40,21.91
"DEHE043",8.5168,49.82516,2004,5,41,20.42
"DEHE043",8.5168,49.82516,2004,6,42,20.87
"DEHE043",8.5168,49.82516,2004,7,43,24.83
"DEHE043",8.5168,49.82516,2004,8,44,21.06
"DEHE043",8.5168,49.82516,2004,9,45,21.37
"DEHE043",8.5168,49.82516,2004,10,46,19.56
"DEHE043",8.5168,49.82516,2004,11,47,19.76
"DEHE043",8.5168,49.82516,2004,12,48,26.87
"DEHE043",8.5168,49.82516,2005,1,49,19.7
"DEHE043",8.5168,49.82516,2005,2,50,25.39
"DEHE043",8.5168,49.82516,2005,3,51,24.48
"DEHE043",8.5168,49.82516,2005,4,52,23.6
"DEHE043",8.5168,49.82516,2005,5,53,20.39
"DEHE043",8.5168,49.82516,2005,6,54,24.05
"DEHE043",8.5168,49.82516,2005,7,55,23.8
"DEHE043",8.5168,49.82516,2005,8,56,17.93
"DEHE043",8.5168,49.82516,2005,9,57,26.64
"DEHE043",8.5168,49.82516,2005,10,58,24.49
"DEHE043",8.5168,49.82516,2005,11,59,18.64
"DEHE043",8.5168,49.82516,2005,12,60,17.69
"DEUB004",7.90804,47.91326,2001,9,9,8.32
"DEUB004",7.90804,47.91326,2001,10,10,14.99
"DEUB004",7.90804,47.91326,2001,11,11,9.15
"DEUB004",7.90804,47.91326,2001,12,12,6.29
"DEUB004",7.90804,47.91326,2002,1,13,5.92
"DEUB004",7.90804,47.91326,2002,2,14,8.76
"DEUB004",7.90804,47.91326,2002,3,15,11.92
"DEUB004",7.90804,47.91326,2002,4,16,17.91
"DEUB004",7.90804,47.91326,2002,5,17,9.07
"DEUB004",7.90804,47.91326,2002,6,18,18.05
"DEUB004",7.90804,47.91326,2002,7,19,12.22
"DEUB004",7.90804,47.91326,2002,8,20,11.67
"DEUB004",7.90804,47.91326,2002,9,21,10.92
"DEUB004",7.90804,47.91326,2002,10,22,7.96
"DEUB004",7.90804,47.91326,2002,11,23,5.49
"DEUB004",7.90804,47.91326,2002,12,24,4.83
"DEUB004",7.90804,47.91326,2003,1,25,8.04
"DEUB004",7.90804,47.91326,2003,2,26,14.59
"DEUB004",7.90804,47.91326,2003,3,27,18.84
"DEUB004",7.90804,47.91326,2003,4,28,17.86
"DEUB004",7.90804,47.91326,2003,5,29,18.2
"DEUB004",7.90804,47.91326,2003,6,30,27.1
"DEUB004",7.90804,47.91326,2003,7,31,19.75
"DEUB004",7.90804,47.91326,2003,8,32,28.58
"DEUB004",7.90804,47.91326,2003,9,33,14.47
"DEUB004",7.90804,47.91326,2003,10,34,9.59
"DEUB004",7.90804,47.91326,2003,11,35,9.19
"DEUB004",7.90804,47.91326,2003,12,36,5.88
"DEUB004",7.90804,47.91326,2004,1,37,4.72
"DEUB004",7.90804,47.91326,2004,2,38,13.69
"DEUB004",7.90804,47.91326,2004,3,39,17.95
"DEUB004",7.90804,47.91326,2004,4,40,14.37
"DEUB004",7.90804,47.91326,2004,5,41,14.73
"DEUB004",7.90804,47.91326,2004,6,42,12.7
"DEUB004",7.90804,47.91326,2004,7,43,15.98
"DEUB004",7.90804,47.91326,2004,8,44,14.98
"DEUB004",7.90804,47.91326,2004,9,45,15.92
"DEUB004",7.90804,47.91326,2004,10,46,10.21
"DEUB004",7.90804,47.91326,2004,11,47,7.66
"DEUB004",7.90804,47.91326,2004,12,48,8.19
"DEUB004",7.90804,47.91326,2005,1,49,6.78
"DEUB004",7.90804,47.91326,2005,2,50,11.58
"DEUB004",7.90804,47.91326,2005,3,51,13.63
"DEUB004",7.90804,47.91326,2005,4,52,14.33
"DEUB004",7.90804,47.91326,2005,5,53,12.42
"DEUB004",7.90804,47.91326,2005,6,54,17.08
"DEUB004",7.90804,47.91326,2005,7,55,14.22
"DEUB004",7.90804,47.91326,2005,8,56,13.62
"DEUB004",7.90804,47.91326,2005,9,57,18.84
"DEUB004",7.90804,47.91326,2005,10,58,12.19
"DEUB004",7.90804,47.91326,2005,11,59,6.74
"DEUB004",7.90804,47.91326,2005,12,60,5.44
"DEUB029",10.76953,50.65407,2002,1,13,6.15
"DEUB029",10.76953,50.65407,2002,2,14,7.35
"DEUB029",10.76953,50.65407,2002,3,15,13.85
"DEUB029",10.76953,50.65407,2002,4,16,18.79
"DEUB029",10.76953,50.65407,2002,5,17,11.89
"DEUB029",10.76953,50.65407,2002,6,18,15.39
"DEUB029",10.76953,50.65407,2002,7,19,13.55
"DEUB029",10.76953,50.65407,2002,8,20,20.17
"DEUB029",10.76953,50.65407,2002,9,21,12.02
"DEUB029",10.76953,50.65407,2002,10,22,7.5
"DEUB029",10.76953,50.65407,2002,11,23,7.18
"DEUB029",10.76953,50.65407,2002,12,24,9.68
"DEUB029",10.76953,50.65407,2003,1,25,7.36
"DEUB029",10.76953,50.65407,2003,2,26,13.94
"DEUB029",10.76953,50.65407,2003,3,27,16.25
"DEUB029",10.76953,50.65407,2003,4,28,17.78
"DEUB029",10.76953,50.65407,2003,5,29,12.74
"DEUB029",10.76953,50.65407,2003,6,30,18.2
"DEUB029",10.76953,50.65407,2003,7,31,14.42
"DEUB029",10.76953,50.65407,2003,8,32,23.01
"DEUB029",10.76953,50.65407,2003,9,33,14.82
"DEUB029",10.76953,50.65407,2003,10,34,11.18
"DEUB029",10.76953,50.65407,2003,11,35,10.06
"DEUB029",10.76953,50.65407,2003,12,36,6.96
"DEUB029",10.76953,50.65407,2004,1,37,7.49
"DEUB029",10.76953,50.65407,2004,2,38,13.06
"DEUB029",10.76953,50.65407,2004,3,39,19.84
"DEUB029",10.76953,50.65407,2004,4,40,17.85
"DEUB029",10.76953,50.65407,2004,5,41,11.27
"DEUB029",10.76953,50.65407,2004,6,42,14.12
"DEUB029",10.76953,50.65407,2004,7,43,12.25
"DEUB029",10.76953,50.65407,2004,8,44,14.95
"DEUB029",10.76953,50.65407,2004,9,45,13.01
"DEUB029",10.76953,50.65407,2004,10,46,11.28
"DEUB029",10.76953,50.65407,2004,11,47,6.04
"DEUB029",10.76953,50.65407,2004,12,48,7.01
"DEUB029",10.76953,50.65407,2005,1,49,7.46
"DEUB029",10.76953,50.65407,2005,2,50,14.44
"DEUB029",10.76953,50.65407,2005,3,51,17.07
"DEUB029",10.76953,50.65407,2005,4,52,17.77
"DEUB029",10.76953,50.65407,2005,5,53,11.45
"DEUB029",10.76953,50.65407,2005,6,54,12.33
"DEUB029",10.76953,50.65407,2005,7,55,12.79
"DEUB029",10.76953,50.65407,2005,8,56,13.57
"DEUB029",10.76953,50.65407,2005,9,57,15.94
"DEUB029",10.76953,50.65407,2005,10,58,16.96
"DEUB029",10.76953,50.65407,2005,11,59,6.4
"DEUB029",10.76953,50.65407,2005,12,60,6.19
"DEUB040",13.64492,52.97184,2001,1,1,26.62
"DEUB040",13.64492,52.97184,2001,2,2,14.61
"DEUB040",13.64492,52.97184,2001,3,3,19.15
"DEUB040",13.64492,52.97184,2001,4,4,12.24
"DEUB040",13.64492,52.97184,2001,5,5,16.11
"DEUB040",13.64492,52.97184,2001,6,6,12.94
"DEUB040",13.64492,52.97184,2001,7,7,16.08
"DEUB040",13.64492,52.97184,2001,8,8,18.22
"DEUB040",13.64492,52.97184,2001,9,9,10.75
"DEUB040",13.64492,52.97184,2001,10,10,21.09
"DEUB040",13.64492,52.97184,2001,11,11,12.12
"DEUB040",13.64492,52.97184,2001,12,12,12.54
"DEUB040",13.64492,52.97184,2002,1,13,14.49
"DEUB040",13.64492,52.97184,2002,2,14,9.68
"DEUB040",13.64492,52.97184,2002,3,15,14.38
"DEUB040",13.64492,52.97184,2002,4,16,19.18
"DEUB040",13.64492,52.97184,2002,5,17,16.81
"DEUB040",13.64492,52.97184,2002,6,18,13.57
"DEUB040",13.64492,52.97184,2002,7,19,15.17
"DEUB040",13.64492,52.97184,2002,8,20,26.45
"DEUB040",13.64492,52.97184,2002,9,21,15.48
"DEUB040",13.64492,52.97184,2002,10,22,10.93
"DEUB040",13.64492,52.97184,2002,11,23,16.4
"DEUB040",13.64492,52.97184,2002,12,24,27.69
"DEUB040",13.64492,52.97184,2003,1,25,16.42
"DEUB040",13.64492,52.97184,2003,2,26,29.01
"DEUB040",13.64492,52.97184,2003,3,27,28.77
"DEUB040",13.64492,52.97184,2003,4,28,22.31
"DEUB040",13.64492,52.97184,2003,5,29,12.57
"DEUB040",13.64492,52.97184,2003,6,30,15.27
"DEUB040",13.64492,52.97184,2003,7,31,13.32
"DEUB040",13.64492,52.97184,2003,8,32,15.54
"DEUB040",13.64492,52.97184,2003,9,33,15.28
"DEUB040",13.64492,52.97184,2003,10,34,12.04
"DEUB040",13.64492,52.97184,2003,11,35,18.95
"DEUB040",13.64492,52.97184,2003,12,36,13.97
"DEUB040",13.64492,52.97184,2004,1,37,17.32
"DEUB040",13.64492,52.97184,2004,2,38,11.73
"DEUB040",13.64492,52.97184,2004,3,39,16.97
"DEUB040",13.64492,52.97184,2004,4,40,16.43
"DEUB040",13.64492,52.97184,2004,5,41,10.15
"DEUB040",13.64492,52.97184,2004,6,42,11.55
"DEUB040",13.64492,52.97184,2004,7,43,11.27
"DEUB040",13.64492,52.97184,2004,8,44,13.99
"DEUB040",13.64492,52.97184,2004,9,45,10.76
"DEUB040",13.64492,52.97184,2004,10,46,12.82
"DEUB040",13.64492,52.97184,2004,11,47,10.94
"DEUB040",13.64492,52.97184,2004,12,48,14.03
"DEUB040",13.64492,52.97184,2005,1,49,11.48
"DEUB040",13.64492,52.97184,2005,2,50,19.15
"DEUB040",13.64492,52.97184,2005,3,51,18.37
"DEUB040",13.64492,52.97184,2005,4,52,16.06
"DEUB040",13.64492,52.97184,2005,5,53,11.95
"DEUB040",13.64492,52.97184,2005,6,54,10.83
"DEUB040",13.64492,52.97184,2005,7,55,13.08
"DEUB040",13.64492,52.97184,2005,8,56,12.27
"DEUB040",13.64492,52.97184,2005,9,57,15.6
"DEUB040",13.64492,52.97184,2005,10,58,19.46
"DEBW031",7.76435,47.80847,2001,1,1,6.8
"DEBW031",7.76435,47.80847,2001,2,2,14.36
"DEBW031",7.76435,47.80847,2001,3,3,5.53
"DEBW031",7.76435,47.80847,2001,4,4,7.62
"DEBW031",7.76435,47.80847,2001,5,5,14.35
"DEBW031",7.76435,47.80847,2001,6,6,12.35
"DEBW031",7.76435,47.80847,2001,7,7,13.62
"DEBW031",7.76435,47.80847,2001,8,8,15.88
"DEBW031",7.76435,47.80847,2001,9,9,8.23
"DEBW031",7.76435,47.80847,2001,10,10,14.5
"DEBW031",7.76435,47.80847,2001,11,11,10.8
"DEBW031",7.76435,47.80847,2001,12,12,9.62
"DEBW031",7.76435,47.80847,2005,1,49,7.37
"DEBW031",7.76435,47.80847,2005,2,50,13.39
"DEBW031",7.76435,47.80847,2005,3,51,14.26
"DEBW031",7.76435,47.80847,2005,4,52,12.11
"DEBW031",7.76435,47.80847,2005,5,53,9.42
"DEBW031",7.76435,47.80847,2005,6,54,15.64
"DEBW031",7.76435,47.80847,2005,7,55,13.31
"DEBW031",7.76435,47.80847,2005,8,56,12.48
"DEBW031",7.76435,47.80847,2005,9,57,16.87
"DEBW031",7.76435,47.80847,2005,10,58,12.45
"DEBW031",7.76435,47.80847,2005,11,59,6.82
"DEBW031",7.76435,47.80847,2005,12,60,6.38
"DEBW087",9.20775,48.3454,2001,1,1,19.53
"DEBW087",9.20775,48.3454,2001,2,2,16.93
"DEBW087",9.20775,48.3454,2001,3,3,12.07
"DEBW087",9.20775,48.3454,2001,4,4,12.75
"DEBW087",9.20775,48.3454,2001,5,5,20.34
"DEBW087",9.20775,48.3454,2001,6,6,17.05
"DEBW087",9.20775,48.3454,2001,7,7,18.08
"DEBW087",9.20775,48.3454,2001,8,8,22.18
"DEBW087",9.20775,48.3454,2001,9,9,14
"DEBW087",9.20775,48.3454,2001,10,10,20.44
"DEBW087",9.20775,48.3454,2001,11,11,15.3
"DEBW087",9.20775,48.3454,2001,12,12,15.75
"DEBW087",9.20775,48.3454,2004,1,37,9.58
"DEBW087",9.20775,48.3454,2004,2,38,15.06
"DEBW087",9.20775,48.3454,2004,3,39,19.78
"DEBW087",9.20775,48.3454,2004,4,40,13.63
"DEBW087",9.20775,48.3454,2004,5,41,11.51
"DEBW087",9.20775,48.3454,2004,6,42,8.1
"DEBW087",9.20775,48.3454,2004,7,43,8.72
"DEBW087",9.20775,48.3454,2004,8,44,10.06
"DEBW087",9.20775,48.3454,2004,9,45,8.74
"DEBW087",9.20775,48.3454,2004,10,46,7.32
"DEBW087",9.20775,48.3454,2004,11,47,6.71
"DEBW087",9.20775,48.3454,2004,12,48,7.09
"DEBW087",9.20775,48.3454,2005,1,49,8.12
"DEBW087",9.20775,48.3454,2005,2,50,12.83
"DEBW087",9.20775,48.3454,2005,3,51,18.77
"DEBW087",9.20775,48.3454,2005,4,52,17.57
"DEBW087",9.20775,48.3454,2005,5,53,12.35
"DEBW087",9.20775,48.3454,2005,6,54,18.03
"DEBW087",9.20775,48.3454,2005,7,55,14.44
"DEBW087",9.20775,48.3454,2005,8,56,14.56
"DEBW087",9.20775,48.3454,2005,9,57,21.62
